347, 474, 9, 244, 361, 189, 6, 92, 82, 354, 168, 436, 80, 102, 497, 185, 218, 113, 406, 198

9, 474, 347, 244, 361, 189, 6, 92, 82, 354, 168, 436, 80, 102, 497, 185, 218, 113, 406, 198
9, 189, 347, 244, 361, 474, 6, 92, 82, 354, 168, 436, 80, 102, 497, 185, 218, 113, 406, 198
9, 189, 6, 244, 361, 474, 347, 92, 82, 354, 168, 436, 80, 102, 497, 185, 218, 113, 406, 198
9, 189, 6, 92, 361, 474, 347, 244, 82, 354, 168, 436, 80, 102, 497, 185, 218, 113, 406, 198
9, 189, 6, 92, 82, 474, 347, 244, 361, 354, 168, 436, 80, 102, 497, 185, 218, 113, 406, 198
9, 189, 6, 92, 82, 168, 347, 244, 361, 354, 474, 436, 80, 102, 497, 185, 218, 113, 406, 198
9, 189, 6, 92, 82, 168, 80, 244, 361, 354, 474, 436, 347, 102, 497, 185, 218, 113, 406, 198
9, 189, 6, 92, 82, 168, 80, 102, 361, 354, 474, 436, 347, 244, 497, 185, 218, 113, 406, 198
9, 189, 6, 92, 82, 168, 80, 102, 185, 354, 474, 436, 347, 244, 497, 361, 218, 113, 406, 198
9, 189, 6, 92, 82, 168, 80, 102, 185, 113, 474, 436, 347, 244, 497, 361, 218, 354, 406, 198
9, 189, 6, 92, 82, 168, 80, 102, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 189, 6, 92, 82, 168, 80, 102, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 189, 92, 82, 168, 80, 102, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 189, 82, 168, 80, 102, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 189, 168, 80, 102, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 168, 189, 102, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 189, 168, 185, 113, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 92, 82, 80, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
9, 6, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 497, 361, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 361, 497, 218, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 361, 218, 497, 354, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 361, 218, 354, 497, 406, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 361, 218, 354, 406, 497, 474
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 436, 347, 244, 361, 218, 354, 406, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 436, 244, 361, 218, 354, 406, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 436, 361, 218, 354, 406, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 361, 436, 218, 354, 406, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 361, 218, 436, 354, 406, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 361, 218, 354, 436, 406, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 361, 218, 354, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 361, 218, 354, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 361, 218, 354, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 218, 361, 354, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 347, 244, 218, 354, 361, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 218, 244, 347, 354, 361, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 218, 244, 347, 354, 361, 406, 436, 474, 497
6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 218, 244, 347, 354, 361, 406, 436, 474, 497

6, 9, 80, 82, 92, 102, 113, 168, 185, 189, 198, 218, 244, 347, 354, 361, 406, 436, 474, 497

==================== End ====================
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468

8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
8, 28, 75, 145, 146, 158, 163, 168, 229, 266, 267, 273, 287, 342, 368, 407, 428, 443, 457, 468
